Latitude,Longitude,Pays,Ville_Proche,Region
34.9838196,138.9530827,Japan,Shizuoka,Japan
35.0108103,135.9657153,Japan,Ōtsu,Japan
35.0108969,135.7724121,Japan,Kyōto,Japan
35.0265902,135.8478988,Japan,Ōtsu,Japan
35.069955,-85.2465267,United States of America,Chattanooga,North America
35.071794,-85.2522521,United States of America,Chattanooga,North America
35.0992751,138.857535,Japan,Shizuoka,Japan
35.1089649,138.9192478,Japan,Shizuoka,Japan
35.1228478,136.7107416,Japan,Nagoya,Japan
35.1392074,138.8955441,Japan,Shizuoka,Japan
35.1427939,139.6223648,Japan,Yokohama,Japan
35.1464529,139.1146827,Japan,Yokohama,Japan
35.1721265,138.9037232,Japan,Shizuoka,Japan
35.1824438,136.9050503,Japan,Nagoya,Japan
35.1919059,136.9092762,Japan,Nagoya,Japan
35.1963781,136.7821943,Japan,Nagoya,Japan
35.1995973,-80.8366241,United States of America,Charlotte,North America
35.1996689,-101.8304309,United States of America,Amarillo,North America
35.2125745,-80.8292843,United States of America,Charlotte,North America
35.21404,-80.8309295,United States of America,Charlotte,North America
35.2256554,138.6157125,Japan,Shizuoka,Japan
35.2305465,-89.829361,United States of America,Bartlett,North America
35.2453723,136.9787937,Japan,Nagoya,Japan
35.248431,-91.7386191,United States of America,Searcy,North America
35.2512663,-81.1900438,United States of America,Gastonia,North America
35.2536927,139.6631511,Japan,Yokohama,Japan
35.320674,139.1086187,Japan,Hachiōji,Japan
35.321973,139.092619,Japan,Hachiōji,Japan
35.324973,134.843912,Japan,Maizuru,Japan
35.3362674,137.1363443,Japan,Nagoya,Japan
35.3536877,136.0249581,Japan,Ōtsu,Japan
35.3673711,-86.2212237,United States of America,Tullahoma,North America
35.3834696,136.9560595,Japan,Gifu,Japan
35.389324,-80.6242031,United States of America,Concord,North America
35.395139,132.836864,Japan,Matsue,Japan
35.40476,134.7662464,Japan,Tottori,Japan
35.4314852,139.9665983,Japan,Chiba,Japan
35.4393025,139.3617682,Japan,Hachiōji,Japan
35.4667213,136.63348,Japan,Gifu,Japan
35.4682739,-97.5163367,United States of America,Oklahoma City,North America
35.4888653,135.7432551,Japan,Maizuru,Japan
35.491158,139.437319,Japan,Hachiōji,Japan
35.4951079,136.9090692,Japan,Gifu,Japan
35.5034469,140.1142383,Japan,Chiba,Japan
35.5042883,135.7434188,Japan,Maizuru,Japan
35.5599609,139.3574645,Japan,Hachiōji,Japan
35.5707362,139.357827,Japan,Hachiōji,Japan
35.6063652,140.4331423,Japan,Chiba,Japan
35.6075852,140.1021724,Japan,Chiba,Japan
35.6143336,138.4781981,Japan,Kōfu,Japan
35.640591,-120.6622029,United States of America,El Paso de Robles,North America
35.6438961,138.6493131,Japan,Kōfu,Japan
35.6468751,139.5345136,Japan,Kawanakajima,Japan
35.6488655,139.5055744,Japan,Hachiōji,Japan
35.6500966,139.543994,Japan,Kawanakajima,Japan
35.6540873,-78.8473551,United States of America,Holly Springs,North America
35.6625482,139.4776111,Japan,Hachiōji,Japan
35.663891,139.7635967,Japan,Tokyo,Japan
35.6660693,139.8110521,Japan,Tokyo,Japan
35.6719882,139.3094113,Japan,Hachiōji,Japan
35.6786274,140.3157738,Japan,Chiba,Japan
35.6812024,140.3157632,Japan,Chiba,Japan
35.6990868,139.6346987,Japan,Tokyo,Japan
35.7101115,140.6521134,Japan,Chiba,Japan
35.7104615,139.7953897,Japan,Tokyo,Japan
35.7144621,140.1096109,Japan,Chiba,Japan
35.7157667,139.4371028,Japan,Hachiōji,Japan
35.7184127,139.9356298,Japan,Tokyo,Japan
35.7202621,140.6511931,Japan,Chiba,Japan
35.7222031,139.4714672,Japan,Hachiōji,Japan
35.7238918,139.9349201,Japan,Tokyo,Japan
35.7294649,137.9324215,Japan,Minamiōzuma,Japan
35.7298705,139.3003168,Japan,Hachiōji,Japan
35.734328,139.340813,Japan,Hachiōji,Japan
35.73731,139.5347709,Japan,Kawagoe,Japan
35.7410473,-81.3260859,United States of America,Hickory,North America
35.742769,-95.3583612,United States of America,Muskogee,North America
35.7482494,139.7359909,Japan,Tokyo,Japan
35.7588361,139.3572651,Japan,Hachiōji,Japan
35.7768961,139.7996349,Japan,Tokyo,Japan
35.80176,139.7190373,Japan,Saitama,Japan
35.8072895,137.2450675,Japan,Gifu,Japan
35.8272653,137.9548058,Japan,Minamiōzuma,Japan
35.8292725,-90.6788148,United States of America,Jonesboro,North America
35.83354,139.8009,Japan,Tokyo,Japan
35.8360638,-78.8260166,United States of America,Morrisville,North America
35.8378127,140.1548747,Japan,Chiba,Japan
35.8481157,140.1414625,Japan,Chiba,Japan
35.8856828,139.8359508,Japan,Saitama,Japan
35.8878514,-5.3089888,Spain,Ciudad de Ceuta,Europe West
35.888514,139.8489066,Japan,Saitama,Japan
35.8890969,139.7912044,Japan,Saitama,Japan
35.891186,-5.3065972,Spain,Ciudad de Ceuta,Europe West
35.8993607,139.3476962,Japan,Kawagoe,Japan
35.9280836,139.8041763,Japan,Saitama,Japan
35.9326667,139.4854727,Japan,Kawagoe,Japan
35.9389699,139.9676582,Japan,Saitama,Japan
35.9556448,136.1975337,Japan,Fukui,Japan
35.9573252,139.4009957,Japan,Kawagoe,Japan
35.9756419,139.7553422,Japan,Saitama,Japan
35.9849944,-78.9008724,United States of America,Durham,North America
35.9872217,140.4828319,Japan,Mito,Japan
35.9880555,-86.7781406,United States of America,Brentwood,North America
35.994954,139.0805964,Japan,Maebashi,Japan
35.9988108,139.5463413,Japan,Kawagoe,Japan
36.0059721,139.6668492,Japan,Saitama,Japan
36.0179469,-115.0408806,United States of America,Henderson,North America
36.0258535,139.7365223,Japan,Saitama,Japan
36.0825401,-115.1398248,United States of America,Paradise,North America
36.115892,-80.265675,United States of America,Winston-Salem,North America
36.121472,-115.3265059,United States of America,Summerlin South,North America
36.1314305,-95.9044801,United States of America,Tulsa,North America
36.1407047,-95.8956861,United States of America,Tulsa,North America
36.1467044,137.2530287,Japan,Toyama,Japan
36.1485602,-85.5118097,United States of America,Cookeville,North America
36.1584461,-5.3532841,Spain,Gibraltar,Europe West
36.1605075,-5.3455582,Spain,Gibraltar,Europe West
36.1763336,139.7464858,Japan,Saitama,Japan
36.1829705,139.9790173,Japan,Utsunomiya,Japan
36.1873988,139.7448737,Japan,Saitama,Japan
36.1878272,-5.4942577,Spain,Algeciras,Europe West
36.208681,-86.33922,United States of America,Lebanon,North America
36.2323559,-115.2601051,United States of America,Las Vegas,North America
36.2371919,137.1888744,Japan,Toyama,Japan
36.2560544,139.4538035,Japan,Kawagoe,Japan
36.3081998,139.8792197,Japan,Utsunomiya,Japan
36.3237652,140.0788679,Japan,Utsunomiya,Japan
36.3283204,138.8827766,Japan,Maebashi,Japan
36.349207,-94.2332258,United States of America,Bentonville,North America
36.368709,138.3383455,Japan,Nagano,Japan
36.3789525,139.8360431,Japan,Utsunomiya,Japan
36.3836357,139.0651942,Japan,Maebashi,Japan
36.4481101,140.0018195,Japan,Utsunomiya,Japan
36.4996489,137.8537079,Japan,Minamiōzuma,Japan
36.540331,138.1128469,Japan,Nagano,Japan
36.5545276,139.8834689,Japan,Utsunomiya,Japan
36.5555566,139.8843661,Japan,Utsunomiya,Japan
36.5699145,-119.6140424,United States of America,Selma,North America
36.5725767,36.1231981,Turkey,İskenderun,Europe West
36.5762015,-119.6101726,United States of America,Selma,North America
36.5920094,136.9226887,Japan,Takaoka,Japan
36.6508044,138.1915873,Japan,Nagano,Japan
36.6607755,-4.559655,Spain,Málaga,Europe West
36.663408,140.165321,Japan,Utsunomiya,Japan
36.667516,137.3127279,Japan,Toyama,Japan
36.6862361,-6.1412569,Spain,Cádiz,Europe West
36.7016637,137.2164004,Japan,Toyama,Japan
36.710405,140.7211609,Japan,Iwaki,Japan
36.7170587,37.1148086,Turkey,Kilis,Europe West
36.7177366,-4.4269241,Spain,Málaga,Europe West
36.7179031,-4.4158477,Spain,Málaga,Europe West
36.7204823,-4.4278728,Spain,Málaga,Europe West
36.7310729,-3.6907854,Spain,Granada,Europe West
36.7344214,-3.6918843,Spain,Granada,Europe West
36.7456986,-3.8825245,Spain,Granada,Europe West
36.7726354,-119.791872,United States of America,Fresno,North America
36.773888,-6.3493544,Spain,Cádiz,Europe West
36.7799591,-119.7995928,United States of America,Fresno,North America
36.7859988,31.4406681,Turkey,Antalya,Europe West
36.8023484,140.745769,Japan,Iwaki,Japan
36.828289,137.407262,Japan,Toyama,Japan
36.8511582,-2.4614181,Spain,Almería,Europe West
36.8545907,28.2682589,Turkey,Muğla,Europe West
36.8844072,15.0772523,Italy,Siracusa,Europe West
36.8959562,30.7104225,Turkey,Antalya,Europe West
36.9078512,15.1254358,Italy,Siracusa,Europe West
36.9162873,15.1279672,Italy,Siracusa,Europe West
36.9226762,-121.7700474,United States of America,Watsonville,North America
36.965228,-86.4327631,United States of America,Bowling Green,North America
37.0185898,140.1278626,Japan,Tamuramachi-moriyama,Japan
37.0221935,138.2563532,Japan,Nagano,Japan
37.0444707,-76.3615795,United States of America,Hampton,North America
37.057686,37.3738055,Turkey,Gaziantep,Europe West
37.0704099,-113.5732833,United States of America,St. George,North America
37.123395,-5.4466006,Spain,Sevilla,Europe West
37.1339197,138.7536134,Japan,Naka,Japan
37.1424531,-121.6437442,United States of America,Morgan Hill,North America
37.1560147,-5.9252523,Spain,Sevilla,Europe West
37.1604332,138.2250134,Japan,Nagano,Japan
37.1668616,-3.6047753,Spain,Granada,Europe West
37.1879849,32.2490499,Turkey,Konya,Europe West
37.1951011,-7.3230611,Spain,Huelva,Europe West
37.2227161,-80.4270448,United States of America,Blacksburg,North America
37.2249578,-80.4220871,United States of America,Blacksburg,North America
37.2291008,138.9719794,Japan,Naka,Japan
37.2296907,-80.0063452,United States of America,Cave Spring,North America
37.235444,138.967242,Japan,Naka,Japan
37.2454986,37.8703586,Turkey,Gaziantep,Europe West
37.2641879,-6.8455966,Spain,Huelva,Europe West
37.267516,-7.0240272,Spain,Huelva,Europe West
37.2822338,-121.9478253,United States of America,Campbell,North America
37.3223509,-122.0467795,United States of America,Cupertino,North America
37.3236303,-6.0711325,Spain,Sevilla,Europe West
37.3439638,41.8978928,Turkey,Şırnak,Europe West
37.3617629,13.8624612,Italy,Palermo,Europe West
37.3649348,-122.1060176,United States of America,Los Altos,North America
37.3791693,-6.0425799,Spain,Sevilla,Europe West
37.3965592,-79.1853011,United States of America,Lynchburg,North America
37.3977666,140.3579252,Japan,Tamuramachi-moriyama,Japan
37.400774,-94.696499,United States of America,Pittsburg,North America
37.401686,-79.1977331,United States of America,Lynchburg,North America
37.4903616,-122.227666,United States of America,Redwood City,North America
37.5098434,34.0496783,Turkey,Ereğli,Europe West
37.5647852,14.2832623,Italy,Ragusa,Europe West
37.5762498,36.358197,Turkey,Osmaniye,Europe West
37.5780581,43.7380663,Turkey,Hakkari,Europe West
37.5803433,14.9830248,Italy,Catania,Europe West
37.597087,-0.9724463,Spain,Cartagena,Europe West
37.632837,138.9511004,Japan,Naka,Japan
37.6337276,-77.3565313,United States of America,Mechanicsville,North America
37.643827,-121.0051882,United States of America,Modesto,North America
37.6854284,12.7900035,Italy,Marsala,Europe West
37.6934909,-85.8803574,United States of America,Elizabethtown,North America
37.6990198,-97.3387455,United States of America,Wichita,North America
37.7308912,-84.3038714,United States of America,Richmond,North America
37.7339024,-84.2978971,United States of America,Richmond,North America
37.7365573,-120.9446887,United States of America,Riverbank,North America
37.7398405,139.177866,Japan,Niigata,Japan
37.750731,-87.116358,United States of America,Owensboro,North America
37.7524915,140.4698074,Japan,Fukushima,Japan
37.757607,-122.4431289,United States of America,San Francisco,North America
37.763067,-87.108966,United States of America,Owensboro,North America
37.7645102,29.0941239,Turkey,Denizli,Europe West
37.7675467,-1.5019396,Spain,Lorca,Europe West
37.7735977,-121.931168,United States of America,San Ramon,North America
37.7893703,-122.2149901,United States of America,Oakland,North America
37.7929731,-122.2138826,United States of America,Oakland,North America
37.7947716,-121.2204252,United States of America,Manteca,North America
37.8137469,-121.9778275,United States of America,Danville,North America
37.8320233,139.22979,Japan,Niigata,Japan
37.8366557,32.4397361,Turkey,Konya,Europe West
37.8497083,27.8487146,Turkey,Aydın,Europe West
37.8643039,32.4843352,Turkey,Konya,Europe West
37.8751938,32.4849976,Turkey,Konya,Europe West
37.8807775,-4.7746289,Spain,Córdoba,Europe West
37.881154,-84.576172,United States of America,Nicholasville,North America
37.8853122,-4.776018,Spain,Córdoba,Europe West
37.8893409,32.4922564,Turkey,Konya,Europe West
37.8978354,41.121029,Turkey,Batman,Europe West
37.9160187,28.3243141,Turkey,Aydın,Europe West
37.9414654,139.3412295,Japan,Niigata,Japan
37.9774787,-121.3047842,United States of America,Stockton,North America
37.9874589,-1.1198552,Spain,Murcia,Europe West
38.0279852,-121.8855657,United States of America,Pittsburg,North America
38.0316796,-84.4527801,United States of America,Lexington,North America
38.0337246,-4.0513176,Spain,Jaén,Europe West
38.049977,-1.2051479,Spain,Murcia,Europe West
38.0660957,-78.8945283,United States of America,Waynesboro,North America
38.068289,-122.159019,United States of America,Benicia,North America
38.068799,-122.1466702,United States of America,Benicia,North America
38.0891518,-0.9483324,Spain,Murcia,Europe West
38.1083807,-122.2287342,United States of America,Vallejo,North America
38.1107532,-122.2285526,United States of America,Vallejo,North America
38.1162496,13.355939,Italy,Palermo,Europe West
38.1296838,-121.2839639,United States of America,Lodi,North America
38.1314816,13.181089,Italy,Palermo,Europe West
38.1455713,13.1880812,Italy,Palermo,Europe West
38.1592732,27.3711525,Turkey,İzmir,Europe West
38.1948389,-84.8605854,United States of America,Frankfort,North America
38.1986304,26.8406058,Turkey,İzmir,Europe West
38.2005524,26.8406273,Turkey,İzmir,Europe West
38.2196331,139.4777518,Japan,Niigata,Japan
38.2460778,-122.0174607,United States of America,Suisun City,North America
38.2543337,140.3338543,Japan,Yamagata,Japan
38.2883338,140.9989716,Japan,Sendai,Japan
38.2948468,-77.4807854,United States of America,Fredericksburg,North America
38.2969593,31.1740011,Turkey,Afyonkarahisar,Europe West
38.3288656,140.9730935,Japan,Sendai,Japan
38.3468124,38.3185961,Turkey,Malatya,Europe West
38.3472099,-0.7674047,Spain,Alicante,Europe West
38.3523859,-0.4772818,Spain,Alicante,Europe West
38.3566858,-122.7096918,United States of America,Rohnert Park,North America
38.3965707,-0.4302428,Spain,Alicante,Europe West
38.4150828,27.1343688,Turkey,İzmir,Europe West
38.4202214,27.1521886,Turkey,İzmir,Europe West
38.4223778,141.2201724,Japan,Sendai,Japan
38.425078,141.2161577,Japan,Sendai,Japan
38.4324013,141.3026199,Japan,Sendai,Japan
38.4707174,-121.3212176,United States of America,Vineyard,North America
38.4743502,-121.3249287,United States of America,Vineyard,North America
38.4850639,43.3849913,Turkey,Van,Europe West
38.4898605,28.1441898,Turkey,Aydın,Europe West
38.4952941,42.2748072,Turkey,Tatvan,Europe West
38.4980098,42.2898586,Turkey,Tatvan,Europe West
38.5731178,42.0219973,Turkey,Bitlis,Europe West
38.5734196,140.8507821,Japan,Sendai,Japan
38.5935875,-90.55972,United States of America,Ballwin,North America
38.612049,-76.925052,United States of America,Waldorf,North America
38.615598,-76.9208168,United States of America,Waldorf,North America
38.6313137,27.4243366,Turkey,Manisa,Europe West
